dps310_pressure,dps310_temp,bno08x_accel_z,bno08x_accel_x,bno08x_accel_y,timestamp
,,1.03516,0.34375,-9.84766,1725198889210
972.576,44.6147,,,,1725198889300
,,0.84375,0.382813,-9.76563,1725198889386
972.571,44.6163,,,,1725198889482
,,0.917969,0.460938,-9.76563,1725198889547
972.563,44.6163,,,,1725198889638
,,0.996094,0.460938,-9.84766,1725198889702
972.563,44.6192,,,,1725198889825
,,0.917969,0.230469,-9.84375,1725198889889
972.563,44.6192,,,,1725198889979
,,0.882813,0.230469,-9.72656,1725198890044
972.563,44.624,,,,1725198890160
,,0.882813,0.496094,-9.80469,1725198890224
972.562,44.6311,,,,1725198890315
,,1.07422,0.421875,-9.80469,1725198890381
972.561,44.6246,,,,1725198890498
,,0.996094,0.382813,-9.76563,1725198890561
972.565,44.6246,,,,1725198890659
,,1.03516,0.460938,-9.76563,1725198890723
972.563,44.6226,,,,1725198890840
,,0.996094,0.421875,-9.76953,1725198890906
972.563,44.6229,,,,1725198890995
,,1.14844,0.460938,-9.80859,1725198891059
972.561,44.62,,,,1725198891178
,,1.07422,0.382813,-9.80859,1725198891242
972.557,44.6189,,,,1725198891331
,,0.957031,0.496094,-9.73047,1725198891401
972.567,44.6231,,,,1725198891518
,,1.03516,0.460938,-9.80469,1725198891584
972.566,44.6231,,,,1725198891674
,,1.03516,0.421875,-9.72656,1725198891739
972.564,44.6237,,,,1725198891856
,,0.957031,0.382813,-9.76563,1725198891921
972.565,44.6288,,,,1725198892012
,,1.03516,0.421875,-9.72656,1725198892077
972.567,44.6268,,,,1725198892201
,,1.03516,0.421875,-9.76953,1725198892264
972.568,44.6266,,,,1725198892354
,,1.03516,0.34375,-9.80469,1725198892419
972.568,44.6266,,,,1725198892537
,,0.957031,0.460938,-9.73047,1725198892602
972.571,44.6266,,,,1725198892693
,,0.917969,0.496094,-9.76563,1725198892758
972.571,44.6254,,,,1725198892875
,,1.03516,0.460938,-9.76563,1725198892945
972.569,44.6212,,,,1725198893035
,,0.917969,0.460938,-9.84766,1725198893100
972.57,44.6243,,,,1725198893219
,,1.03516,0.34375,-9.76563,1725198893284
972.575,44.6243,,,,1725198893373
,,0.917969,0.460938,-9.80469,1725198893437
972.57,44.628,,,,1725198893554
,,0.957031,0.496094,-9.80469,1725198893620
972.564,44.626,,,,1725198893716
,,0.917969,0.460938,-9.80469,1725198893782
972.564,44.6215,,,,1725198893899
,,0.917969,0.421875,-9.84375,1725198893964
972.572,44.6266,,,,1725198894054
,,0.996094,0.382813,-9.76563,1725198894118
972.569,44.6263,,,,1725198894235
,,0.917969,0.496094,-9.80469,1725198894302
972.568,44.6263,,,,1725198894391
,,1.07422,0.421875,-9.80469,1725198894461
972.561,44.6288,,,,1725198894579
,,0.957031,0.421875,-9.80859,1725198894643
972.561,44.6271,,,,1725198894733
,,0.996094,0.421875,-9.80859,1725198894798
972.559,44.6319,,,,1725198894916
,,1.07422,0.496094,-9.80859,1725198894980
972.554,44.6319,,,,1725198895070
,,0.996094,0.421875,-9.80859,1725198895137
972.556,44.6319,,,,1725198895252
,,1.03516,0.460938,-9.80469,1725198895316
972.554,44.6413,,,,1725198895410
,,0.917969,0.460938,-9.73047,1725198895474
972.553,44.6393,,,,1725198895586
,,0.996094,0.421875,-9.76953,1725198895650
972.557,44.6351,,,,1725198895743
,,0.996094,0.304688,-9.80859,1725198895806
972.554,44.6345,,,,1725198895918
,,0.996094,0.496094,-9.80469,1725198895989
972.555,44.6345,,,,1725198896080
,,0.996094,0.421875,-9.76953,1725198896144
972.556,44.6203,,,,1725198896254
,,0.917969,0.535156,-9.80469,1725198896318
972.557,44.6215,,,,1725198896415
,,0.957031,0.382813,-9.84766,1725198896480
972.554,44.6217,,,,1725198896591
,,0.957031,0.34375,-9.80469,1725198896657
972.557,44.62,,,,1725198896758
,,0.917969,0.496094,-9.76563,1725198896823
972.563,44.62,,,,1725198896933
,,0.957031,0.496094,-9.76563,1725198896998
972.562,44.6251,,,,1725198897091
,,1.07422,0.421875,-9.80469,1725198897156
972.563,44.6288,,,,1725198897264
,,0.996094,0.421875,-9.76953,1725198897330
972.563,44.6263,,,,1725198897428
,,0.957031,0.496094,-9.73047,1725198897492
972.565,44.6302,,,,1725198897607
,,0.957031,0.460938,-9.80469,1725198897673
972.567,44.6302,,,,1725198897769
,,0.996094,0.496094,-9.80469,1725198897834
972.565,44.6294,,,,1725198897944
,,0.957031,0.421875,-9.76953,1725198898010
972.569,44.6331,,,,1725198898106
,,0.996094,0.421875,-9.76953,1725198898171
972.567,44.6226,,,,1725198898266
,,0.882813,0.460938,-9.76563,1725198898351
972.564,44.6339,,,,1725198898443
,,0.957031,0.460938,-9.80469,1725198898508
972.565,44.6339,,,,1725198898598
,,0.996094,0.460938,-9.76563,1725198898684
972.565,44.6356,,,,1725198898783
,,0.957031,0.460938,-9.76563,1725198898847
972.562,44.6294,,,,1725198898937
,,1.10938,0.460938,-9.80859,1725198899023
972.563,44.6371,,,,1725198899126
,,1.03516,0.460938,-9.80469,1725198899190
972.561,44.6334,,,,1725198899282
,,0.957031,0.496094,-9.80469,1725198899368
972.565,44.6328,,,,1725198899459
,,0.917969,0.496094,-9.76563,1725198899523
972.566,44.6328,,,,1725198899615
,,0.996094,0.496094,-9.80469,1725198899700
972.564,44.6336,,,,1725198899797
,,0.957031,0.382813,-9.80469,1725198899867
972.565,44.6353,,,,1725198899957
,,0.996094,0.421875,-9.72656,1725198900021
972.563,44.6362,,,,1725198900139
,,0.957031,0.382813,-9.76563,1725198900204
972.56,44.6367,,,,1725198900293
,,1.07422,0.382813,-9.84375,1725198900357
972.559,44.6367,,,,1725198900474
,,1.03516,0.421875,-9.80859,1725198900539
972.554,44.6416,,,,1725198900636
,,0.917969,0.421875,-9.76953,1725198900701
972.548,44.6351,,,,1725198900818
,,0.996094,0.421875,-9.80859,1725198900883
972.547,44.6271,,,,1725198900973
,,0.917969,0.460938,-9.80469,1725198901037
972.549,44.6294,,,,1725198901154
,,0.882813,0.382813,-9.76563,1725198901220
972.549,44.6294,,,,1725198901309
,,1.03516,0.382813,-9.76563,1725198901380
972.546,44.6294,,,,1725198901497
,,1.03516,0.535156,-9.80469,1725198901561
972.551,44.6283,,,,1725198901652
,,1.07422,0.421875,-9.80469,1725198901716
972.552,44.6351,,,,1725198901833
,,1.03516,0.460938,-9.76563,1725198901898
972.547,44.6294,,,,1725198901989
,,0.996094,0.496094,-9.76563,1725198902053
972.552,44.6371,,,,1725198902177
,,0.996094,0.496094,-9.80469,1725198902241
972.551,44.6371,,,,1725198902330
,,0.996094,0.460938,-9.80469,1725198902394
972.549,44.6356,,,,1725198902512
,,0.917969,0.460938,-9.76563,1725198902577
972.549,44.6379,,,,1725198902667
,,0.957031,0.496094,-9.80469,1725198902731
972.55,44.6294,,,,1725198902849
,,1.03516,0.460938,-9.80469,1725198902920
972.547,44.6385,,,,1725198903011
,,0.882813,0.496094,-9.80469,1725198903076
972.553,44.6385,,,,1725198903192
,,0.917969,0.421875,-9.80859,1725198903257
972.556,44.6322,,,,1725198903347
,,0.957031,0.460938,-9.80469,1725198903412
972.558,44.6382,,,,1725198903529
,,0.957031,0.421875,-9.80859,1725198903595
972.558,44.6427,,,,1725198903691
,,0.996094,0.496094,-9.76563,1725198903757
972.556,44.6475,,,,1725198903874
,,1.03516,0.496094,-9.80469,1725198903938
972.552,44.6475,,,,1725198904028
,,0.957031,0.496094,-9.80469,1725198904095
972.562,44.6436,,,,1725198904211
,,0.957031,0.421875,-9.80859,1725198904275
972.562,44.6455,,,,1725198904367
,,0.957031,0.421875,-9.76953,1725198904435
972.563,44.6518,,,,1725198904553
,,1.03516,0.535156,-9.80469,1725198904618
972.566,44.6509,,,,1725198904708
,,1.10938,0.535156,-9.80859,1725198904772
972.573,44.6549,,,,1725198904890
,,0.996094,0.496094,-9.73047,1725198904956
972.57,44.6549,,,,1725198905046
,,0.957031,0.460938,-9.73047,1725198905110
972.574,44.6575,,,,1725198905226
,,0.882813,0.460938,-9.76563,1725198905291
972.575,44.6637,,,,1725198905383
,,0.957031,0.460938,-9.84766,1725198905448
972.576,44.6603,,,,1725198905558
,,1.10938,0.421875,-9.80469,1725198905623
972.575,44.6603,,,,1725198905716
,,0.84375,0.382813,-9.76563,1725198905782
972.572,44.6558,,,,1725198905890
,,0.917969,0.496094,-9.73047,1725198905956
972.567,44.6577,,,,1725198906053
,,1.03516,0.535156,-9.80469,1725198906118
972.566,44.6566,,,,1725198906207
,,1.10938,0.421875,-9.80469,1725198906292
972.57,44.66,,,,1725198906389
,,0.996094,0.34375,-9.76563,1725198906454
972.571,44.66,,,,1725198906543
,,0.917969,0.496094,-9.69141,1725198906628
972.572,44.66,,,,1725198906724
,,0.957031,0.535156,-9.80469,1725198906795
972.573,44.6611,,,,1725198906887
,,1.03516,0.421875,-9.80859,1725198906971
972.573,44.6654,,,,1725198907067
,,0.996094,0.421875,-9.84375,1725198907132
972.574,44.6606,,,,1725198907222
,,0.957031,0.460938,-9.73047,1725198907307
972.576,44.6637,,,,1725198907404
,,0.882813,0.496094,-9.73047,1725198907470
972.574,44.6637,,,,1725198907563
,,0.84375,0.535156,-9.76563,1725198907649
972.573,44.6614,,,,1725198907741
,,1.07422,0.460938,-9.80859,1725198907806
972.573,44.662,,,,1725198907895
,,0.957031,0.496094,-9.76563,1725198907980
972.573,44.6668,,,,1725198908078
,,0.882813,0.460938,-9.76563,1725198908142
972.57,44.6657,,,,1725198908232
,,0.996094,0.421875,-9.80859,1725198908323
972.567,44.6657,,,,1725198908420
,,1.07422,0.496094,-9.80859,1725198908484
972.565,44.664,,,,1725198908575
,,0.996094,0.460938,-9.80469,1725198908660
972.564,44.6671,,,,1725198908757
,,0.957031,0.421875,-9.72656,1725198908822
972.564,44.6719,,,,1725198908912
,,0.917969,0.421875,-9.80859,1725198908998
972.563,44.6725,,,,1725198909099
,,1.03516,0.496094,-9.80469,1725198909165
972.569,44.6725,,,,1725198909255
,,0.917969,0.496094,-9.76563,1725198909341
972.567,44.6699,,,,1725198909437
,,0.917969,0.421875,-9.72656,1725198909503
972.57,44.6742,,,,1725198909594
,,0.957031,0.421875,-9.80859,1725198909679
972.57,44.6716,,,,1725198909775
,,1.03516,0.496094,-9.80469,1725198909846
972.574,44.6745,,,,1725198909935
,,0.957031,0.496094,-9.84766,1725198910021
972.575,44.6801,,,,1725198910115
,,0.957031,0.496094,-9.76563,1725198910179
972.572,44.6801,,,,1725198910268
,,0.957031,0.460938,-9.80469,1725198910352
972.565,44.6801,,,,1725198910451
,,0.957031,0.421875,-9.80859,1725198910514
972.565,44.6815,,,,1725198910609
,,1.07422,0.460938,-9.80859,1725198910675
972.572,44.6782,,,,1725198910786
,,0.957031,0.34375,-9.73047,1725198910850
972.574,44.681,,,,1725198910947
,,1.03516,0.496094,-9.80469,1725198911012
972.577,44.681,,,,1725198911128
,,1.03516,0.421875,-9.76953,1725198911193
972.575,44.6793,,,,1725198911284
,,0.882813,0.382813,-9.73047,1725198911348
972.576,44.6852,,,,1725198911460
,,0.917969,0.34375,-9.73047,1725198911525
972.575,44.6767,,,,1725198911621
,,0.996094,0.460938,-9.84766,1725198911686
972.573,44.6767,,,,1725198911804
,,1.03516,0.382813,-9.76563,1725198911868
972.577,44.6767,,,,1725198911958
,,0.882813,0.382813,-9.73047,1725198912022
972.578,44.6835,,,,1725198912145
,,0.957031,0.460938,-9.76563,1725198912210
972.576,44.683,,,,1725198912300
,,0.957031,0.535156,-9.84766,1725198912366
972.576,44.6807,,,,1725198912482
,,0.996094,0.421875,-9.80859,1725198912547
972.58,44.6875,,,,1725198912638
,,0.917969,0.382813,-9.73047,1725198912702
972.579,44.6861,,,,1725198912820
,,0.882813,0.460938,-9.76563,1725198912886
972.579,44.6861,,,,1725198912980
,,1.10938,0.496094,-9.76953,1725198913045
972.578,44.6864,,,,1725198913163
,,1.03516,0.421875,-9.80859,1725198913227
972.578,44.6855,,,,1725198913317
,,0.917969,0.421875,-9.72656,1725198913383
972.582,44.6906,,,,1725198913500
,,0.957031,0.460938,-9.76563,1725198913564
972.579,44.6878,,,,1725198913656
,,0.957031,0.496094,-9.76563,1725198913724
972.574,44.6878,,,,1725198913844
,,1.07422,0.460938,-9.80859,1725198913908
972.575,44.6833,,,,1725198913997
,,1.03516,0.421875,-9.84375,1725198914061
972.581,44.6872,,,,1725198914180
,,0.917969,0.421875,-9.76953,1725198914244
972.581,44.6895,,,,1725198914334
,,0.917969,0.496094,-9.76563,1725198914399
972.581,44.6932,,,,1725198914543
,,1.03516,0.460938,-9.80469,1725198914607
972.575,44.6875,,,,1725198914701
,,0.917969,0.382813,-9.76563,1725198914764
972.575,44.6875,,,,1725198914882
,,1.07422,0.496094,-9.76953,1725198914947
972.573,44.6929,,,,1725198915036
,,0.957031,0.460938,-9.80469,1725198915100
972.573,44.6895,,,,1725198915219
,,0.917969,0.421875,-9.76953,1725198915289
972.566,44.6957,,,,1725198915379
,,0.917969,0.496094,-9.76563,1725198915443
972.567,44.6946,,,,1725198915561
,,0.996094,0.421875,-9.80859,1725198915626
972.573,44.6946,,,,1725198915718
,,1.10938,0.421875,-9.80469,1725198915783
972.569,44.6986,,,,1725198915898
,,0.882813,0.460938,-9.73047,1725198915964
972.558,44.6971,,,,1725198916058
,,0.996094,0.421875,-9.72656,1725198916123
972.558,44.6991,,,,1725198916241
,,1.10938,0.382813,-9.80859,1725198916306
972.573,44.7085,,,,1725198916395
,,1.07422,0.460938,-9.80859,1725198916460
972.574,44.6971,,,,1725198916577
,,0.996094,0.304688,-9.76953,1725198916641
972.572,44.6971,,,,1725198916731
,,0.882813,0.34375,-9.73047,1725198916803
972.566,44.7025,,,,1725198916919
,,1.10938,0.496094,-9.80859,1725198916984
972.567,44.7076,,,,1725198917075
,,0.996094,0.382813,-9.80469,1725198917139
972.569,44.7076,,,,1725198917257
,,0.917969,0.34375,-9.73047,1725198917322
972.566,44.6974,,,,1725198917411
,,0.996094,0.460938,-9.76563,1725198917476
972.566,44.6974,,,,1725198917594
,,0.882813,0.34375,-9.76563,1725198917659
972.553,44.7008,,,,1725198917750
,,0.957031,0.460938,-9.84766,1725198917814
972.553,44.7034,,,,1725198917925
,,0.996094,0.613281,-9.80469,1725198917991
972.561,44.7017,,,,1725198918087
,,0.957031,0.574219,-9.80859,1725198918165
972.562,44.7068,,,,1725198918275
,,1.07422,0.496094,-9.80859,1725198918346
972.565,44.7068,,,,1725198918437
,,0.882813,0.460938,-9.80469,1725198918503
972.558,44.7037,,,,1725198918614
,,1.07422,0.460938,-9.84375,1725198918679
972.566,44.7042,,,,1725198918770
,,1.03516,0.421875,-9.76953,1725198918835
972.565,44.7028,,,,1725198918947
,,1.03516,0.460938,-9.80469,1725198919012
972.57,44.698,,,,1725198919107
,,1.07422,0.421875,-9.76563,1725198919172
972.571,44.698,,,,1725198919283
,,0.996094,0.421875,-9.84375,1725198919347
972.566,44.7031,,,,1725198919444
,,1.03516,0.460938,-9.76563,1725198919510
972.566,44.711,,,,1725198919619
,,0.917969,0.613281,-9.73047,1725198919684
972.566,44.7096,,,,1725198919783
,,0.957031,0.34375,-9.80469,1725198919847
972.577,44.7059,,,,1725198919963
,,1.03516,0.460938,-9.80469,1725198920027
972.578,44.7059,,,,1725198920119
,,0.996094,0.460938,-9.73047,1725198920183
972.577,44.7074,,,,1725198920295
,,0.957031,0.460938,-9.76563,1725198920359
972.576,44.7096,,,,1725198920456
,,0.996094,0.460938,-9.80469,1725198920520
972.576,44.7094,,,,1725198920632
,,0.996094,0.460938,-9.80469,1725198920702
972.578,44.7108,,,,1725198920799
,,0.882813,0.421875,-9.76953,1725198920865
972.577,44.7162,,,,1725198920974
,,0.882813,0.460938,-9.76563,1725198921039
972.58,44.7162,,,,1725198921137
,,0.957031,0.535156,-9.80469,1725198921201
972.572,44.7127,,,,1725198921311
,,0.996094,0.460938,-9.80469,1725198921377
972.572,44.7147,,,,1725198921479
,,0.882813,0.382813,-9.76563,1725198921544
972.573,44.713,,,,1725198921656
,,0.917969,0.382813,-9.73047,1725198921720
972.57,44.7147,,,,1725198921811
,,1.03516,0.496094,-9.80469,1725198921877
972.572,44.7147,,,,1725198921987
,,0.996094,0.421875,-9.76953,1725198922053
972.572,44.7142,,,,1725198922149
,,0.917969,0.460938,-9.76563,1725198922220
972.574,44.7136,,,,1725198922330
,,0.996094,0.535156,-9.76563,1725198922395
972.575,44.7181,,,,1725198922493
,,0.996094,0.460938,-9.84766,1725198922556
972.576,44.7181,,,,1725198922668
,,0.996094,0.382813,-9.73047,1725198922732
972.574,44.7181,,,,1725198922830
,,0.957031,0.574219,-9.72656,1725198922894
972.571,44.7193,,,,1725198923012
,,0.996094,0.535156,-9.76563,1725198923077
972.573,44.7232,,,,1725198923169
,,1.07422,0.269531,-9.80859,1725198923233
972.573,44.7278,,,,1725198923345
,,0.917969,0.269531,-9.73047,1725198923409
972.573,44.7249,,,,1725198923506
,,0.917969,0.421875,-9.80859,1725198923570
972.576,44.7318,,,,1725198923682
,,0.84375,0.460938,-9.84766,1725198923753
972.57,44.7318,,,,1725198923845
,,1.03516,0.34375,-9.80469,1725198923910
972.566,44.7309,,,,1725198924020
,,0.804688,0.304688,-9.80469,1725198924085
972.558,44.7309,,,,1725198924181
,,0.765625,0.460938,-9.80859,1725198924246
972.565,44.7357,,,,1725198924357
,,0.84375,0.421875,-9.88281,1725198924423
972.569,44.7332,,,,1725198924524
,,0.957031,0.496094,-9.84766,1725198924590
972.569,44.7363,,,,1725198924702
,,1.07422,0.460938,-9.80859,1725198924766
972.568,44.7329,,,,1725198924864
,,0.882813,0.460938,-9.76563,1725198924928
972.567,44.7346,,,,1725198925039
,,0.917969,0.421875,-9.80859,1725198925104
972.566,44.7346,,,,1725198925202
,,1.07422,0.574219,-9.84766,1725198925271
972.563,44.7371,,,,1725198925383
,,1.07422,0.496094,-9.84375,1725198925449
972.563,44.7388,,,,1725198925539
,,1.03516,0.382813,-9.80469,1725198925604
972.569,44.7343,,,,1725198925715
,,0.957031,0.382813,-9.76563,1725198925781
972.568,44.7337,,,,1725198925878
,,1.03516,0.382813,-9.80469,1725198925942
972.568,44.7337,,,,1725198926058
,,1.03516,0.382813,-9.76563,1725198926123
972.555,44.7289,,,,1725198926215
,,0.957031,0.34375,-9.80469,1725198926279
972.555,44.7346,,,,1725198926390
,,0.882813,0.421875,-9.72656,1725198926455
972.561,44.7275,,,,1725198926553
,,1.07422,0.535156,-9.80859,1725198926616
972.563,44.7386,,,,1725198926726
,,1.07422,0.535156,-9.72656,1725198926792
972.563,44.7386,,,,1725198926893
,,0.917969,0.269531,-9.76563,1725198926958
972.559,44.7281,,,,1725198927069
,,0.996094,0.382813,-9.73047,1725198927135
972.57,44.7263,,,,1725198927230
,,1.03516,0.613281,-9.76563,1725198927295
972.57,44.7292,,,,1725198927407
,,1.03516,0.34375,-9.80469,1725198927471
972.564,44.7272,,,,1725198927567
,,0.996094,0.304688,-9.76953,1725198927638
972.561,44.7272,,,,1725198927749
,,0.917969,0.382813,-9.73047,1725198927813
972.555,44.7272,,,,1725198927910
,,0.957031,0.421875,-9.80859,1725198927975
972.558,44.7326,,,,1725198928087
,,0.957031,0.460938,-9.84766,1725198928151
972.557,44.7281,,,,1725198928248
,,1.07422,0.496094,-9.80859,1725198928312
972.557,44.7261,,,,1725198928429
,,0.917969,0.460938,-9.80469,1725198928493
972.553,44.7295,,,,1725198928585
,,0.957031,0.382813,-9.80469,1725198928650
972.547,44.7295,,,,1725198928762
,,0.917969,0.460938,-9.80469,1725198928827
972.554,44.7286,,,,1725198928924
,,0.957031,0.496094,-9.84766,1725198928989
972.553,44.7263,,,,1725198929099
,,0.957031,0.421875,-9.80859,1725198929170
972.542,44.7278,,,,1725198929262
,,0.882813,0.421875,-9.80859,1725198929326
972.55,44.7292,,,,1725198929435
,,0.996094,0.421875,-9.80859,1725198929501
972.551,44.7292,,,,1725198929598
,,0.84375,0.421875,-9.80859,1725198929663
972.552,44.7246,,,,1725198929774
,,0.957031,0.421875,-9.76953,1725198929839
972.553,44.7198,,,,1725198929941
,,0.957031,0.574219,-9.80859,1725198930007
972.554,44.7286,,,,1725198930118
,,1.07422,0.382813,-9.80859,1725198930182
972.557,44.7263,,,,1725198930281
,,0.996094,0.304688,-9.76953,1725198930345
972.546,44.7263,,,,1725198930455
,,1.03516,0.421875,-9.76953,1725198930519
972.548,44.7275,,,,1725198930618
,,1.07422,0.421875,-9.84766,1725198930688
972.551,44.7258,,,,1725198930799
,,0.996094,0.421875,-9.80859,1725198930865
972.551,44.7244,,,,1725198930957
,,0.957031,0.304688,-9.76953,1725198931021
972.549,44.7292,,,,1725198931132
,,0.996094,0.496094,-9.73047,1725198931197
972.543,44.7292,,,,1725198931294
,,1.07422,0.460938,-9.84375,1725198931358
972.548,44.7318,,,,1725198931474
,,1.03516,0.34375,-9.80469,1725198931539
972.545,44.7312,,,,1725198931637
,,0.996094,0.460938,-9.76563,1725198931702
972.545,44.7354,,,,1725198931813
,,0.917969,0.304688,-9.72656,1725198931879
972.554,44.7383,,,,1725198931971
,,0.996094,0.421875,-9.76953,1725198932035
972.551,44.7221,,,,1725198932145
,,1.10938,0.34375,-9.80859,1725198932216
972.547,44.7221,,,,1725198932312
,,1.07422,0.34375,-9.80859,1725198932378
972.55,44.7295,,,,1725198932490
,,0.882813,0.382813,-9.76563,1725198932554
972.55,44.7283,,,,1725198932649
,,0.957031,0.496094,-9.80469,1725198932715
972.556,44.7283,,,,1725198932826
,,0.996094,0.496094,-9.80469,1725198932890
972.554,44.7201,,,,1725198932993
,,0.996094,0.382813,-9.80469,1725198933057
972.558,44.7201,,,,1725198933168
,,0.882813,0.304688,-9.76953,1725198933232
972.554,44.717,,,,1725198933330
,,0.84375,0.421875,-9.76953,1725198933394
972.559,44.7195,,,,1725198933506
,,0.996094,0.460938,-9.80469,1725198933570
972.558,44.7159,,,,1725198933668
,,0.996094,0.496094,-9.80469,1725198933732
972.553,44.7159,,,,1725198933848
,,1.10938,0.460938,-9.80859,1725198933913
972.56,44.7159,,,,1725198934005
